,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,108.7,.434,14.9,26.2,.141,92.0
1,PHO,108.7,.519,19.3,22.0,.468,106.7
