,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Giannis Antetokounmpo,33:38,11,18,.611,1,2,.500,0,0,,2,9,11,8,0,2,5,0,23,20.9,-23
1,Damian Lillard,32:22,5,14,.357,2,7,.286,4,4,1.000,0,2,2,5,0,0,3,1,16,8.9,-24
2,Malik Beasley,27:31,6,10,.600,4,8,.500,0,0,,0,3,3,0,3,0,1,1,16,13.9,-22
3,Brook Lopez,23:22,3,9,.333,1,6,.167,0,0,,0,3,3,0,0,1,2,2,7,0.7,-2
4,Jae Crowder,17:49,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,1,0,2,2.1,-15
5,Bobby Portis,25:30,6,12,.500,2,5,.400,2,2,1.000,1,3,4,2,0,0,0,2,16,12.2,-25
6,Pat Connaughton,24:25,0,2,.000,0,1,.000,0,0,,0,6,6,3,1,0,1,3,0,1.3,-18
7,A.J. Green,14:57,1,7,.143,1,6,.167,1,1,1.000,0,3,3,0,1,1,1,0,4,1.1,-2
8,Patrick Beverley,12:57,1,3,.333,1,1,1.000,0,0,,0,2,2,2,1,0,2,1,3,1.9,-11
9,MarJon Beauchamp,7:40,2,4,.500,1,2,.500,3,4,.750,1,1,2,0,1,0,2,1,8,5.2,+3
10,Thanasis Antetokounmpo,7:40,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,2,2.0,+3
11,Andre Jackson Jr.,7:40,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,0,0,1.0,+3
12,TyTy Washington Jr.,4:29,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0.3,+3
13,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,,
