,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Toumani Camara,39:20,.673,.636,.364,.182,11.1,7.3,9.1,20.5,1.3,1.8,7.8,13.6,149,121,4.3
1,Kris Murray,39:11,.423,.423,.462,.000,8.4,9.8,9.1,3.3,1.3,1.8,7.1,14.9,98,120,-7.5
2,Scoot Henderson,28:20,.527,.500,.200,.100,3.9,10.2,7.2,36.6,3.5,0.0,16.1,36.5,103,115,-2.7
3,Duop Reath,26:20,.783,.750,.429,.214,8.3,21.9,15.5,13.7,1.9,5.4,11.5,27.3,141,110,11.1
4,Rayan Rupert,15:46,.615,.500,.000,.500,0.0,6.1,3.2,38.1,0.0,0.0,45.0,11.7,104,125,-4.1
5,Dalano Banton,32:44,.337,.289,.316,.211,0.0,8.8,4.7,4.1,0.0,0.0,4.6,27.6,77,123,-19.4
6,Jabari Walker,25:51,.952,.929,.143,.286,4.2,29.7,17.8,0.0,1.9,0.0,11.3,14.3,163,110,4.5
7,Ashton Hagans,21:25,.258,.000,.333,.667,5.1,9.0,7.2,31.3,4.6,6.7,34.0,11.4,89,110,-0.8
8,Moses Brown,11:03,.450,.500,.000,.250,19.7,8.7,13.9,0.0,0.0,13.0,18.4,20.5,88,117,-9.0
9,Ibou Badji,Did Not Play,,,,,,,,,,,,,,,
10,Shaedon Sharpe,Did Not Play,,,,,,,,,,,,,,,
11,Matisse Thybulle,Did Not Play,,,,,,,,,,,,,,,
