,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,92.8,.512,13.3,28.3,.141,106.6
1,TOR,92.8,.426,9.9,26.9,.117,98.0
