,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jabari Smith Jr.,27:23,4,11,.364,0,4,.000,1,1,1.000,1,5,6,2,0,0,2,2,9,3.7,-20
1,Dillon Brooks,24:56,3,8,.375,0,1,.000,6,6,1.000,1,0,1,0,1,0,0,4,12,7.7,-20
2,Alperen Sengun,24:25,8,17,.471,0,2,.000,3,3,1.000,2,8,10,3,4,0,3,3,19,16.0,-14
3,Fred VanVleet,22:38,2,6,.333,1,3,.333,0,0,,1,0,1,7,0,1,0,2,5,7.1,-15
4,Jalen Green,20:15,3,9,.333,2,5,.400,2,2,1.000,0,3,3,1,0,0,1,0,10,5.5,-17
5,Cam Whitmore,27:45,7,13,.538,2,7,.286,6,8,.750,1,6,7,0,1,1,1,2,22,17.3,-15
6,Amen Thompson,24:55,3,10,.300,0,0,,4,4,1.000,3,7,10,3,3,0,4,0,10,9.5,-14
7,Jeff Green,14:01,3,5,.600,1,1,1.000,2,2,1.000,0,1,1,1,0,0,0,1,9,7.3,-6
8,Jock Landale,12:00,1,6,.167,0,3,.000,0,0,,3,0,3,1,0,0,0,0,2,1.0,-6
9,Jeenathan Williams,9:08,2,3,.667,0,0,,1,1,1.000,2,0,2,0,0,0,0,1,5,4.7,+1
10,Jae'Sean Tate,9:01,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-0.4,-13
11,Aaron Holiday,8:49,2,6,.333,0,3,.000,1,2,.500,0,0,0,1,0,0,0,0,5,1.9,-13
12,Reggie Bullock,8:05,1,1,1.000,1,1,1.000,0,0,,0,3,3,1,0,1,0,1,3,4.6,-8
13,Boban Marjanović,6:39,1,4,.250,0,0,,0,1,.000,1,2,3,0,0,0,0,1,2,0.1,0
