,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,91.6,.775,11.0,23.1,.238,156.1
1,MIA,91.6,.532,3.9,21.2,.106,120.0
