,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Keegan Murray,33:26,6,11,.545,2,6,.333,3,4,.750,1,2,3,1,1,0,1,1,17,12.9,-20
1,De'Aaron Fox,31:52,6,18,.333,2,4,.500,4,4,1.000,2,3,5,3,1,0,3,3,18,9.0,-27
2,Domantas Sabonis,31:17,3,10,.300,0,1,.000,6,8,.750,1,10,11,9,0,2,4,1,12,12.4,-27
3,Keon Ellis,28:18,4,5,.800,1,2,.500,1,1,1.000,0,4,4,2,0,0,0,1,10,10.3,-24
4,Harrison Barnes,24:22,3,10,.300,1,4,.250,0,0,,2,3,5,3,1,0,0,0,7,6.6,-10
5,Malik Monk,27:18,5,13,.385,0,2,.000,0,0,,0,4,4,3,1,1,3,4,10,3.3,-22
6,Davion Mitchell,15:56,2,5,.400,2,3,.667,0,0,,0,0,0,2,0,0,0,0,6,4.7,-4
7,Chris Duarte,12:46,1,5,.200,1,4,.250,0,0,,0,1,1,0,1,1,1,1,3,0.5,-19
8,Alex Len,11:14,2,3,.667,0,0,,1,2,.500,2,1,3,1,0,1,0,3,5,5.2,-2
9,Mason Jones,5:29,2,3,.667,2,3,.667,0,0,,0,1,1,1,1,0,1,0,6,5.7,-7
10,Colby Jones,5:29,1,3,.333,0,0,,0,0,,2,0,2,2,0,0,0,1,2,2.7,-7
11,Kessler Edwards,5:29,0,3,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,-1.4,-7
12,JaVale McGee,5:29,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-7
13,Jalen Slawson,1:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
