,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,99.5,.674,8.4,13.9,.087,132.7
1,SAC,99.5,.450,11.7,20.0,.167,96.5
