,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,96.4,.543,13.1,21.7,.207,110.0
1,NOP,96.4,.409,9.1,33.3,.096,98.6
