,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,97.4,.603,9.7,16.7,.359,125.3
1,ATL,97.4,.533,9.9,20.9,.163,116.0
