,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kevin Durant,37:57,.409,.367,.400,.133,0.0,17.2,9.6,18.8,1.3,0.0,15.9,22.6,82,100,-5.5
1,Bradley Beal,36:11,.682,.682,.273,.000,5.8,9.0,7.6,30.2,0.0,0.0,15.4,16.3,129,106,3.0
2,Devin Booker,36:04,.488,.361,.444,.444,0.0,13.5,7.6,45.7,1.4,2.3,8.5,29.6,113,99,5.6
3,Grayson Allen,33:11,.660,.625,.750,.167,0.0,0.0,0.0,13.9,1.5,0.0,0.0,17.6,135,106,5.0
4,Jusuf Nurkić,30:33,.538,.556,.000,.778,17.1,42.6,31.4,9.8,0.0,2.8,14.2,20.9,110,90,-0.6
5,Eric Gordon,25:45,.778,.778,.889,.000,0.0,3.2,1.8,12.2,0.0,0.0,0.0,15.9,146,108,4.6
6,Royce O'Neale,14:49,1.250,1.250,.500,.000,0.0,16.5,9.3,9.7,0.0,0.0,0.0,6.1,245,103,6.3
7,Drew Eubanks,14:47,.750,.750,.000,.000,14.1,33.0,24.7,0.0,0.0,0.0,20.0,15.3,120,96,-1.5
8,Bol Bol,7:45,.276,.200,.400,.200,13.5,21.0,17.7,0.0,0.0,10.9,0.0,31.8,73,93,-15.7
9,Nassir Little,1:29,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0,109,-35.4
10,David Roddy,1:29,.000,.000,.000,.000,0.0,54.8,30.8,0.0,0.0,0.0,0.0,30.6,0,88,-30.2
11,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,
