,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,111.3,.519,11.6,25.0,.112,110.6
1,WAS,111.3,.636,14.1,22.2,.217,123.1
