,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,104.8,.526,16.8,33.3,.177,112.5
1,IND,104.8,.579,9.1,31.1,.168,127.8
