,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,95.9,.628,10.8,32.6,.178,134.5
1,DAL,95.9,.534,9.1,24.4,.216,117.8
