,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Terry Rozier,30:43,6,14,.429,0,6,.000,2,2,1.000,0,3,3,5,1,0,0,1,14,11.6,+26
1,Bam Adebayo,27:42,7,11,.636,0,1,.000,1,2,.500,3,13,16,3,5,0,1,0,15,21.8,+27
2,Jimmy Butler,24:25,3,6,.500,1,2,.500,8,9,.889,0,3,3,6,1,0,2,3,15,14.5,+32
3,Patty Mills,21:41,4,8,.500,2,5,.400,0,0,,0,2,2,3,2,0,1,3,10,8.5,+26
4,Nikola Jović,18:29,3,6,.500,2,4,.500,0,0,,0,0,0,1,1,0,2,3,8,3.5,+24
5,Delon Wright,30:07,3,9,.333,2,8,.250,0,0,,0,4,4,1,0,0,0,0,8,4.8,+15
6,Haywood Highsmith,24:41,7,10,.700,4,4,1.000,0,0,,2,3,5,2,1,0,0,1,18,18.1,+13
7,Thomas Bryant,20:18,4,6,.667,0,2,.000,6,6,1.000,1,4,5,3,1,0,1,5,14,13.4,+10
8,Caleb Martin,19:44,3,7,.429,2,3,.667,3,4,.750,1,1,2,2,1,0,0,0,11,10.3,+13
9,Jamal Cain,9:20,2,2,1.000,1,1,1.000,0,0,,1,1,2,2,0,0,1,1,5,5.4,-1
10,Cole Swider,7:25,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3,0.6,+2
11,Orlando Robinson,5:25,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0,0.7,-2
12,Jaime Jaquez Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,,
