,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,96.9,.533,13.6,21.6,.122,110.5
1,PHO,96.9,.545,5.9,14.0,.182,115.6
