,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,98.8,.443,10.9,14.9,.239,100.2
1,NYK,98.8,.612,11.6,28.6,.169,125.5
