,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles McBride,43:18,5,12,.417,1,7,.143,2,2,1.000,1,4,5,4,1,0,0,4,13,10.7,+28
1,Donte DiVincenzo,40:50,14,23,.609,11,20,.550,1,3,.333,1,4,5,2,2,1,4,2,40,29.9,+21
2,Josh Hart,39:48,4,10,.400,1,3,.333,2,2,1.000,3,11,14,10,1,0,3,0,11,16.0,+26
3,Jalen Brunson,30:04,10,20,.500,3,7,.429,5,5,1.000,0,2,2,6,0,0,0,3,28,21.6,+37
4,Isaiah Hartenstein,24:14,3,6,.500,0,0,,0,0,,2,8,10,5,1,3,0,3,6,12.2,+27
5,Precious Achiuwa,25:50,3,5,.600,0,0,,3,6,.500,5,11,16,1,1,1,2,2,9,11.9,+3
6,Bojan Bogdanović,18:17,5,11,.455,2,7,.286,1,2,.500,0,0,0,1,0,0,2,2,13,4.8,-3
7,Jericho Sims,6:36,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,-5
8,Shake Milton,4:53,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,-5
9,DaQuan Jeffries,3:05,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,1,1,0,3,2.4,-2
10,Mamadi Diakite,3:05,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-2
11,Alec Burks,Did Not Dress,,,,,,,,,,,,,,,,,,,,
