,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,97.2,.506,13.7,24.4,.179,102.9
1,OKC,97.2,.500,7.2,23.5,.191,115.2
