,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,99.3,.557,11.8,23.3,.227,118.9
1,SAC,99.3,.644,11.5,24.4,.106,132.0
