,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Vassell,34:59,9,19,.474,1,5,.200,5,6,.833,1,4,5,4,0,1,5,1,24,13.9,-3
1,Tre Jones,32:31,5,12,.417,1,2,.500,0,0,,0,2,2,8,0,0,0,0,11,10.8,-6
2,Victor Wembanyama,30:46,9,19,.474,0,4,.000,4,4,1.000,3,8,11,4,1,3,4,1,22,18.3,-12
3,Jeremy Sochan,26:17,1,7,.143,0,2,.000,0,0,,2,3,5,1,1,0,0,2,2,0.7,-4
4,Julian Champagnie,20:00,1,2,.500,1,1,1.000,0,1,.000,0,1,1,1,0,2,1,0,3,3.0,+2
5,Keldon Johnson,30:41,5,10,.500,2,5,.400,2,2,1.000,0,5,5,3,3,0,2,1,14,13.2,-4
6,Cedi Osman,28:32,8,12,.667,4,6,.667,0,0,,2,1,3,2,2,0,0,1,20,19.5,-5
7,Dominick Barlow,14:17,1,3,.333,0,0,,2,2,1.000,1,1,2,5,0,0,1,6,4,3.4,+10
8,Blake Wesley,11:59,2,4,.500,1,1,1.000,2,2,1.000,0,1,1,2,3,1,1,3,7,8.2,+2
9,Doug McDermott,9:56,2,4,.500,2,4,.500,0,0,,1,0,1,1,0,0,0,2,6,4.6,-5
