,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,99.3,.587,15.7,35.0,.198,118.8
1,SAS,99.3,.533,12.3,24.4,.163,113.8
