,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,94.9,.494,10.3,18.8,.186,106.4
1,DEN,94.9,.617,10.5,26.3,.284,129.6
