,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,98.4,.709,13.9,32.1,.304,138.2
1,BRK,98.4,.585,9.9,19.5,.106,121.9
