,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,97.6,.519,17.8,22.5,.136,97.3
1,CHI,97.6,.583,10.4,13.5,.100,116.8
