,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Stephen Curry,40:16,.549,.500,.524,.190,0.0,20.9,9.6,11.8,0.0,0.0,8.1,26.7,108,124,-2.2
1,Chris Paul,37:34,.667,.667,.778,.000,2.7,9.6,5.9,40.5,4.0,0.0,0.0,10.4,168,118,9.8
2,Klay Thompson,36:30,.559,.500,.692,.231,0.0,6.6,3.0,15.8,0.0,1.9,21.8,21.8,96,125,-5.8
3,Andrew Wiggins,34:39,.747,.763,.421,.211,0.0,0.0,0.0,17.9,1.4,2.0,0.0,26.0,147,123,12.3
4,Kevon Looney,34:38,.500,.500,.000,.000,20.6,31.3,25.5,19.4,0.0,2.0,14.3,8.8,143,121,3.3
5,Brandin Podziemski,25:02,.515,.417,.667,.667,0.0,14.4,6.6,16.0,0.0,0.0,27.9,18.6,88,125,-6.9
6,Jonathan Kuminga,20:21,.597,.600,.200,.200,10.0,17.8,13.6,18.4,2.4,3.4,21.6,29.6,99,116,0.3
7,Dario Šarić,18:22,.333,.333,.222,.000,11.1,39.3,24.0,8.2,0.0,0.0,10.0,23.6,80,121,-11.5
8,Moses Moody,17:37,.521,.250,.750,1.000,11.6,13.7,12.5,7.3,2.8,0.0,25.8,19.1,101,119,-5.9
9,Draymond Green,Player Suspended,,,,,,,,,,,,,,,
10,Cory Joseph,Did Not Play,,,,,,,,,,,,,,,
11,Lester Quinones,Did Not Play,,,,,,,,,,,,,,,
12,Gui Santos,Did Not Play,,,,,,,,,,,,,,,
