,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,98.3,.537,12.3,10.3,.256,110.9
1,NOP,98.3,.615,10.0,27.9,.253,131.3
