,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Stephen Curry,32:33,9,24,.375,4,14,.286,8,8,1.000,1,2,3,2,1,1,4,1,30,16.8,-8
1,Andrew Wiggins,29:08,6,12,.500,1,4,.250,0,2,.000,3,2,5,3,0,0,3,2,13,7.2,-13
2,Klay Thompson,27:49,5,16,.313,2,5,.400,2,2,1.000,1,4,5,1,0,1,3,3,14,3.9,-7
3,Kevon Looney,23:59,1,2,.500,0,0,,0,0,,3,10,13,2,0,0,1,5,2,4.5,-3
4,Draymond Green,17:59,3,4,.750,2,3,.667,0,0,,2,3,5,4,0,0,1,3,8,9.3,-1
5,Chris Paul,26:25,4,7,.571,1,2,.500,0,0,,0,3,3,9,3,0,3,2,9,12.1,-12
6,Jonathan Kuminga,20:39,2,7,.286,0,1,.000,8,11,.727,0,3,3,0,0,0,0,4,12,6.0,-1
7,Moses Moody,17:45,2,4,.500,2,3,.667,2,2,1.000,1,4,5,1,0,0,1,3,8,6.4,+2
8,Dario Šarić,16:26,2,5,.400,0,3,.000,1,1,1.000,0,5,5,1,0,1,0,3,5,4.0,0
9,Gary Payton II,11:10,1,4,.250,0,1,.000,1,2,.500,2,3,5,0,0,0,1,0,3,1.5,-12
10,Brandin Podziemski,8:21,1,2,.500,0,0,,0,0,,1,1,2,2,1,0,1,1,2,3.0,+5
11,Trayce Jackson-Davis,5:34,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,1,1,0.2,+4
12,Cory Joseph,2:12,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,2,1,3,0.3,+6
