,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,89.5,.566,12.8,28.2,.120,116.2
1,BRK,89.5,.440,12.2,27.5,.202,101.6
