,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cam Thomas,33:41,8,19,.421,3,10,.300,6,7,.857,1,2,3,2,0,0,1,2,25,15.4,-18
1,Dennis Schröder,33:38,4,12,.333,2,6,.333,2,2,1.000,0,2,2,5,1,0,4,1,12,5.9,-13
2,Mikal Bridges,32:22,4,11,.364,4,9,.444,3,6,.500,1,1,2,1,2,0,2,1,15,9.0,-8
3,Dorian Finney-Smith,27:42,0,6,.000,0,4,.000,2,2,1.000,0,3,3,1,1,1,0,0,2,1.1,-15
4,Nic Claxton,21:57,3,3,1.000,0,0,,2,2,1.000,2,4,6,2,0,1,1,3,8,9.6,-10
5,Day'Ron Sharpe,23:36,4,11,.364,0,0,,0,0,,9,8,17,3,0,2,2,2,8,11.3,-7
6,Cameron Johnson,21:55,4,9,.444,2,6,.333,0,1,.000,0,4,4,1,0,0,2,1,10,4.4,-8
7,Lonnie Walker IV,16:17,1,6,.167,1,5,.200,0,0,,0,1,1,0,0,0,0,0,3,-0.5,-4
8,Dennis Smith Jr.,9:55,0,2,.000,0,0,,0,0,,0,0,0,3,1,0,1,1,0,0.3,-3
9,Jalen Wilson,9:41,3,4,.750,0,0,,0,0,,1,1,2,0,0,0,0,1,6,5.0,+11
10,Keita Bates-Diop,4:38,0,0,,0,0,,2,2,1.000,0,1,1,1,1,0,0,0,2,4.0,+5
11,Trendon Watford,4:38,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,+5
