,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,94.5,.564,13.9,36.8,.106,122.7
1,ATL,94.5,.627,14.8,17.6,.267,120.6
