,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,88.6,.601,11.4,16.2,.127,118.5
1,MIL,88.6,.653,14.5,20.0,.278,128.7
