,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,97.3,.494,15.4,19.1,.217,102.8
1,CHI,97.3,.511,13.8,39.6,.140,111.0
