,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,100.8,.580,8.9,25.6,.322,127.9
1,DET,100.8,.500,8.2,12.2,.261,110.1
