,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,95.5,.605,15.8,27.5,.210,120.4
1,MIN,95.5,.545,6.7,17.4,.182,117.3
