,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,105.3,.654,10.7,12.8,.085,124.4
1,LAL,105.3,.642,13.4,13.5,.346,125.3
