,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,98.5,.566,13.6,12.5,.096,103.6
1,SAS,98.5,.484,6.6,10.6,.176,105.6
