,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,101.8,.593,13.9,34.1,.049,123.8
1,WAS,101.8,.511,13.2,23.4,.207,105.1
