,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jerami Grant,33:14,.601,.500,.286,.429,2.9,3.9,3.3,0.0,0.0,2.4,0.0,21.6,125,135,1.0
1,Anfernee Simons,32:47,.389,.367,.533,.067,0.0,19.8,8.4,34.9,0.0,0.0,24.5,26.9,69,132,-12.1
2,Scoot Henderson,31:07,.512,.417,.333,.500,0.0,4.2,1.8,26.5,1.5,0.0,17.0,24.5,94,133,-4.8
3,Deandre Ayton,19:49,.200,.200,.000,.000,0.0,26.2,11.1,25.4,7.3,4.1,16.7,13.1,56,112,-3.9
4,Toumani Camara,18:18,1.028,1.100,.200,.600,5.2,28.4,15.1,29.3,0.0,8.9,13.7,17.3,171,125,17.0
5,Jabari Walker,24:25,.581,.500,.167,.333,3.9,15.9,9.0,7.8,2.0,0.0,0.0,12.2,128,129,-0.7
6,Dalano Banton,18:20,.347,.250,.000,1.000,0.0,14.2,6.0,0.0,5.3,0.0,14.8,15.9,62,122,-8.3
7,Duop Reath,16:46,.304,.278,.556,.222,17.2,0.0,9.9,0.0,0.0,0.0,9.2,28.0,70,137,-14.3
8,Kris Murray,12:00,.444,.500,.600,.800,8.0,32.4,18.4,0.0,0.0,0.0,22.8,31.5,69,129,-11.7
9,Ibou Badji,11:25,.521,.500,.000,1.000,8.4,11.4,9.7,15.7,0.0,7.1,25.8,14.7,94,130,-3.6
10,Matisse Thybulle,11:15,.000,.000,.500,.000,0.0,0.0,0.0,0.0,4.3,0.0,0.0,15.3,0,127,-19.3
11,Ashton Hagans,5:17,1.000,1.000,.000,.000,0.0,24.6,10.4,0.0,0.0,0.0,0.0,8.2,200,131,-0.3
12,Justin Minaya,5:17,.000,.000,1.000,.000,18.2,24.6,20.9,29.3,0.0,0.0,0.0,8.2,82,131,-2.6
