,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tre Jones,27:41,.464,.464,.286,.000,0.0,20.8,9.5,56.2,4.6,2.8,12.5,23.2,88,103,5.2
1,Zach Collins,26:13,.546,.529,.294,.176,0.0,25.6,11.8,21.1,1.6,5.8,21.4,35.6,77,106,0.3
2,Sandro Mamukelashvili,25:31,.000,.000,.375,.000,0.0,41.4,19.0,11.8,0.0,0.0,11.1,14.1,10,113,-14.5
3,Julian Champagnie,24:08,.285,.143,.857,.571,0.0,11.9,5.5,0.0,1.7,3.2,18.6,17.9,47,110,-13.5
4,Malaki Branham,19:48,.438,.438,.500,.000,0.0,9.7,4.4,9.8,0.0,0.0,11.1,18.2,73,117,-9.6
5,Sidy Cissoko,28:17,.694,.643,.429,1.000,8.6,6.8,7.8,20.2,0.0,0.0,0.0,14.3,149,118,2.6
6,Blake Wesley,25:16,.274,.136,.364,.364,0.0,7.6,3.5,6.3,0.0,0.0,13.6,23.4,51,118,-16.1
7,Devonte' Graham,20:33,.143,.143,.571,.000,0.0,14.0,6.4,7.9,0.0,0.0,12.5,15.6,30,117,-16.8
8,David Duke Jr.,18:00,.338,.250,.250,.250,4.5,32.0,17.1,40.0,2.3,0.0,10.1,22.0,78,108,-2.1
9,RaiQuan Gray,12:33,.813,.813,.625,.000,0.0,0.0,0.0,59.4,3.4,0.0,0.0,25.5,139,111,24.1
10,Jamaree Bouyea,12:00,1.000,1.000,.000,.000,0.0,8.0,3.7,14.3,3.5,0.0,0.0,3.3,207,110,-0.4
