,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tre Jones,27:41,6,14,.429,1,4,.250,0,0,,0,6,6,7,3,1,2,1,13,13.6,-23
1,Zach Collins,26:13,8,17,.471,2,5,.400,2,3,.667,0,7,7,2,1,2,5,3,20,10.6,-30
2,Sandro Mamukelashvili,25:31,0,8,.000,0,3,.000,0,0,,0,11,11,2,0,0,1,0,0,-1.9,-28
3,Julian Champagnie,24:08,1,7,.143,0,6,.000,3,4,.750,0,3,3,0,1,1,2,3,5,-0.5,-35
4,Malaki Branham,19:48,3,8,.375,1,4,.250,0,0,,0,2,2,1,0,0,1,2,7,2.1,-21
5,Sidy Cissoko,28:17,4,7,.571,1,3,.333,5,7,.714,3,2,5,3,0,0,0,3,14,13.5,-17
6,Blake Wesley,25:16,1,11,.091,1,4,.250,4,4,1.000,0,2,2,1,0,0,2,1,7,-1.4,-9
7,Devonte' Graham,20:33,1,7,.143,0,4,.000,0,0,,0,3,3,1,0,0,1,0,2,-1.9,-21
8,David Duke Jr.,18:00,2,8,.250,0,2,.000,2,2,1.000,1,6,7,4,1,0,1,1,6,6.1,-5
9,RaiQuan Gray,12:33,5,8,.625,3,5,.600,0,0,,0,0,0,2,1,0,0,0,13,11.8,+3
10,Jamaree Bouyea,12:00,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,0,0,2,3.7,-4
