,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,97.3,.586,10.3,21.6,.184,121.3
1,MEM,97.3,.568,13.2,15.9,.247,115.1
