,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,92.5,.512,15.1,27.9,.171,105.9
1,PHI,92.5,.525,14.0,26.3,.296,117.8
