,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tobias Harris,38:34,.517,.474,.263,.158,7.2,22.9,13.8,15.7,4.1,2.6,0.0,23.7,119,107,8.6
1,Kelly Oubre Jr.,34:24,.474,.444,.333,.389,2.7,22.0,10.9,11.1,0.0,0.0,4.5,28.8,100,119,-3.1
2,Kyle Lowry,31:18,.444,.300,.800,.800,2.9,8.1,5.1,32.1,1.7,0.0,12.9,11.1,115,119,0.1
3,Buddy Hield,24:31,.368,.300,.900,.200,0.0,10.3,4.4,12.6,4.3,4.1,15.5,23.6,73,109,-4.2
4,Mo Bamba,18:19,.500,.500,.500,.000,5.0,34.5,17.5,0.0,0.0,10.9,33.3,7.4,77,108,-5.6
5,Paul Reed,27:23,.517,.500,.250,.063,20.2,23.1,21.4,15.4,1.9,11.0,0.0,27.0,123,107,11.3
6,Cameron Payne,22:57,.630,.556,.333,.333,0.0,5.5,2.3,34.1,2.3,0.0,16.2,24.1,116,118,3.6
7,Jeff Dowtin,19:28,1.000,1.000,1.000,.000,0.0,0.0,0.0,8.2,0.0,0.0,40.0,11.5,100,125,-4.3
8,KJ Martin,16:45,.000,.000,.333,.000,5.5,7.5,6.4,0.0,0.0,0.0,25.0,10.7,17,123,-20.4
9,Ricky Council IV,6:21,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,71,125,-18.4
10,Nicolas Batum,Did Not Dress,,,,,,,,,,,,,,,
11,Terquavion Smith,Did Not Play,,,,,,,,,,,,,,,
