,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,90.4,.513,11.9,23.7,.278,113.9
1,PHI,90.4,.449,9.4,25.0,.182,105.0
