,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Dalano Banton,38:23,10,27,.370,4,10,.400,6,8,.750,1,7,8,5,1,1,2,2,30,19.5,-9
1,Anfernee Simons,33:40,7,14,.500,4,7,.571,5,7,.714,0,3,3,3,3,0,6,2,23,14.4,-14
2,Kris Murray,33:22,5,12,.417,1,6,.167,1,2,.500,4,7,11,7,0,1,2,0,12,13.7,-3
3,Duop Reath,32:00,6,13,.462,4,6,.667,0,0,,3,3,6,3,0,1,1,5,16,12.1,-3
4,Toumani Camara,30:16,2,4,.500,1,2,.500,4,4,1.000,3,4,7,0,1,0,1,1,9,9.9,-3
5,Rayan Rupert,22:28,1,1,1.000,0,0,,0,0,,1,1,2,2,0,0,3,2,2,0.3,-8
6,Matisse Thybulle,19:29,2,5,.400,1,2,.500,0,2,.000,3,0,3,0,0,1,1,2,5,2.5,-22
7,Ashton Hagans,18:28,2,6,.333,1,2,.500,1,2,.500,1,3,4,2,0,1,1,2,6,4.1,-11
8,Moses Brown,10:29,2,6,.333,0,0,,0,0,,3,2,5,0,0,0,0,0,4,3.3,-7
9,Justin Minaya,1:25,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
10,Ibou Badji,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Shaedon Sharpe,Did Not Dress,,,,,,,,,,,,,,,,,,,,
