,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,99.4,.478,10.8,17.0,.176,103.6
1,PHI,99.4,.489,10.6,26.1,.137,106.6
