,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,89.7,.570,9.5,35.9,.354,131.6
1,DAL,89.7,.543,11.7,23.1,.232,120.5
