,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,102.9,.484,8.8,19.6,.168,105.0
1,PHO,102.9,.494,14.1,27.7,.256,108.9
