,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,93.7,.481,17.3,14.9,.127,91.8
1,ORL,93.7,.534,12.5,41.5,.264,123.8
