,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Darius Garland,34:11,10,16,.625,6,10,.600,1,1,1.000,0,6,6,11,2,1,1,2,27,30.2,+23
1,Isaac Okoro,32:58,3,8,.375,1,4,.250,0,0,,3,4,7,2,0,0,1,4,7,4.7,+5
2,Jarrett Allen,31:37,8,13,.615,0,0,,1,2,.500,2,8,10,1,0,2,1,1,17,15.2,+4
3,Georges Niang,27:58,6,12,.500,4,8,.500,0,0,,0,6,6,1,0,0,0,5,16,10.5,+11
4,Donovan Mitchell,27:53,5,16,.313,4,9,.444,0,0,,1,3,4,5,0,1,2,2,14,7.8,-6
5,Caris LeVert,29:37,1,6,.167,0,3,.000,0,0,,1,4,5,9,1,0,1,1,2,6.0,+27
6,Sam Merrill,27:49,5,10,.500,5,10,.500,0,0,,0,2,2,9,0,0,1,0,15,15.9,+30
7,Damian Jones,20:43,7,8,.875,0,0,,0,0,,1,5,6,0,1,0,1,2,14,12.6,+15
8,Isaiah Mobley,3:37,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,0.6,-2
9,Craig Porter Jr.,3:37,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.7,-2
10,Ty Jerome,Not With Team,,,,,,,,,,,,,,,,,,,,
11,Dean Wade,Not With Team,,,,,,,,,,,,,,,,,,,,
