,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,97.4,.602,11.2,21.6,.125,120.1
1,LAC,97.4,.538,17.5,21.1,.282,108.8
