,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,98.5,.597,11.6,45.7,.133,132.0
1,NOP,98.5,.462,9.5,24.6,.172,103.6
