,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,90.2,.658,13.2,21.9,.101,124.1
1,SAS,90.2,.625,14.2,35.9,.095,125.2
