,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,102.9,.510,7.7,17.3,.196,114.7
1,GSW,102.9,.577,10.2,31.8,.175,125.4
