,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Brandin Podziemski,28:57,3,9,.333,2,5,.400,2,2,1.000,3,4,7,5,1,0,1,2,10,10.9,+16
1,Jonathan Kuminga,27:11,9,11,.818,1,2,.500,3,3,1.000,2,2,4,3,1,0,1,2,22,21.2,+9
2,Klay Thompson,27:07,8,17,.471,4,10,.400,0,0,,0,3,3,2,0,0,2,0,20,11.6,+7
3,Stephen Curry,26:54,9,18,.500,8,13,.615,4,5,.800,0,4,4,7,0,1,2,0,30,25.4,-1
4,Kevon Looney,11:16,2,3,.667,0,0,,1,1,1.000,2,3,5,0,0,0,0,2,5,5.2,+1
5,Chris Paul,25:02,2,7,.286,0,3,.000,0,1,.000,0,7,7,10,1,0,1,2,4,7.8,+27
6,Trayce Jackson-Davis,24:34,5,7,.714,0,0,,0,0,,5,10,15,3,0,1,1,2,10,14.6,+10
7,Dario Šarić,20:12,5,11,.455,1,4,.250,2,2,1.000,0,3,3,1,0,0,0,1,13,8.5,+17
8,Moses Moody,18:39,1,4,.250,0,3,.000,3,4,.750,1,2,3,0,1,0,2,1,5,2.1,+8
9,Cory Joseph,13:30,0,3,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,3,0,-3.0,-7
10,Gui Santos,6:05,2,3,.667,1,2,.500,2,2,1.000,1,1,2,0,0,0,0,1,7,6.3,-12
11,Lester Quinones,6:05,1,3,.333,1,2,.500,0,0,,0,3,3,1,0,0,1,1,3,1.5,-12
12,Usman Garuba,2:14,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-4
13,Jerome Robinson,2:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
