,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Gary Trent Jr.,32:21,6,17,.353,4,9,.444,2,2,1.000,3,3,6,2,1,0,0,2,18,13.1,-16
1,Gradey Dick,32:10,1,8,.125,1,6,.167,2,2,1.000,0,1,1,3,1,0,2,1,5,0.8,-16
2,Ochai Agbaji,29:58,5,10,.500,2,4,.500,1,2,.500,2,1,3,1,3,0,2,2,13,10.2,-18
3,Kelly Olynyk,29:36,4,7,.571,1,3,.333,0,0,,0,3,3,4,0,2,3,4,9,6.2,-18
4,Bruce Brown,25:46,3,8,.375,0,1,.000,3,3,1.000,2,3,5,6,1,0,4,1,9,7.7,-22
5,Jahmi'us Ramsey,22:11,5,8,.625,1,3,.333,0,0,,0,3,3,1,1,0,2,0,11,8.0,-21
6,Javon Freeman-Liberty,20:59,1,4,.250,0,1,.000,2,2,1.000,1,3,4,1,1,0,0,3,4,3.7,-8
7,Jordan Nwora,17:25,5,7,.714,1,2,.500,2,3,.667,0,2,2,0,1,0,5,1,13,5.9,-20
8,Jalen McDaniels,13:28,2,4,.500,0,2,.000,0,0,,0,0,0,3,1,0,0,0,4,5.1,-13
9,Mouhamadou Gueye,13:23,1,6,.167,0,0,,1,4,.250,1,1,2,0,1,1,3,1,3,-2.7,-19
10,Jontay Porter,2:43,0,1,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0,0.7,+1
11,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,,
