,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,94.3,.581,12.9,47.4,.161,130.5
1,TOR,94.3,.475,19.3,23.9,.163,94.4
