,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Keegan Murray,30:42,5,12,.417,0,5,.000,0,0,,3,5,8,1,1,2,2,3,10,7.1,+33
1,De'Aaron Fox,28:26,8,15,.533,3,7,.429,1,2,.500,0,4,4,5,2,0,3,0,20,16.0,+22
2,Domantas Sabonis,27:34,4,7,.571,0,0,,5,6,.833,6,11,17,10,0,1,1,2,13,22.7,+26
3,Keon Ellis,25:19,2,6,.333,2,5,.400,0,0,,0,1,1,2,4,1,0,1,6,8.6,+28
4,Harrison Barnes,19:02,6,9,.667,3,5,.600,1,2,.500,0,2,2,1,0,0,0,1,16,12.6,+11
5,Davion Mitchell,21:22,4,7,.571,0,1,.000,0,0,,2,0,2,3,2,0,3,0,8,7.2,+10
6,Malik Monk,19:42,6,12,.500,1,7,.143,4,4,1.000,0,2,2,2,1,0,3,3,17,9.8,+16
7,Chris Duarte,19:12,5,6,.833,2,2,1.000,2,2,1.000,2,3,5,2,0,0,1,0,14,14.5,+14
8,Alex Len,16:02,2,2,1.000,0,0,,2,2,1.000,0,3,3,4,0,1,0,1,6,9.4,+1
9,Kessler Edwards,12:00,4,8,.500,1,5,.200,0,0,,1,2,3,1,1,0,1,1,9,6.6,0
10,Jalen Slawson,8:23,1,2,.500,0,1,.000,0,0,,1,1,2,0,1,0,0,2,2,2.2,+3
11,Colby Jones,7:52,0,2,.000,0,2,.000,0,0,,1,0,1,1,0,0,1,2,0,-1.8,-1
12,JaVale McGee,4:24,1,5,.200,0,0,,0,0,,2,1,3,0,2,1,0,0,2,3.3,+7
