,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,96.0,.569,10.7,29.5,.106,121.9
1,PHO,96.0,.557,13.0,25.0,.115,111.5
