,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,98.9,.614,14.5,20.5,.136,121.4
1,ATL,98.9,.605,8.0,28.6,.147,130.5
