,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cade Cunningham,37:19,11,27,.407,5,9,.556,3,3,1.000,0,5,5,4,1,0,6,3,30,13.6,-7
1,Marvin Bagley III,33:19,3,10,.300,0,2,.000,4,5,.800,0,6,6,3,0,2,5,3,10,2.9,+8
2,Isaiah Stewart,33:18,5,8,.625,2,4,.500,0,0,,2,4,6,4,1,0,2,5,12,10.8,+3
3,Ausar Thompson,29:56,8,14,.571,0,3,.000,0,0,,3,4,7,2,2,0,2,4,16,12.5,-9
4,Killian Hayes,25:55,0,6,.000,0,1,.000,0,0,,0,3,3,1,3,0,1,2,0,-1.4,+6
5,Marcus Sasser,23:23,4,6,.667,0,1,.000,0,0,,0,3,3,6,4,1,0,3,8,14.0,+1
6,Jaden Ivey,21:33,3,7,.429,1,3,.333,3,3,1.000,0,2,2,2,1,1,1,3,10,7.8,-14
7,Joe Harris,16:56,4,7,.571,3,6,.500,0,0,,1,1,2,1,0,0,0,1,11,9.0,-10
8,Stanley Umude,12:10,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,3,0,-1.3,-8
9,James Wiseman,6:11,2,4,.500,0,0,,0,0,,0,2,2,1,0,0,1,4,4,0.7,-15
10,Alec Burks,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Malcolm Cazalon,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jared Rhoden,Did Not Play,,,,,,,,,,,,,,,,,,,,
