,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,92.0,.573,9.1,37.2,.213,131.5
1,PHI,92.0,.664,8.1,14.3,.329,136.9
