,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,93.7,.566,10.4,39.5,.061,126.0
1,BOS,93.7,.558,11.4,22.2,.151,116.4
